SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
ANTH:2165:0EXV,Native Peoples of North America,Jada McDonald - Primary Instructor,Erica Prussing - Course Supervisor,-,5.0,-,-,4.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
ANTH:2181:0001,The Anthropology of Aging,Elana Buch - Primary Instructor,,-,9.0,-,-,6.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
ANTH:2261:0A32,Human Impacts on the Environment,Corinne Watts - Primary Instructor,Matthew Hill - Course Supervisor,-,13.0,-,-,9.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
ANTH:2261:0A33,Human Impacts on the Environment,Lucas Howser - Primary Instructor,Matthew Hill - Course Supervisor,-,16.0,-,-,8.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
ANTH:2261:0A34,Human Impacts on the Environment,Lucas Howser - Primary Instructor,Matthew Hill - Course Supervisor,-,9.0,-,-,9.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
ANTH:2261:0A35,Human Impacts on the Environment,Corinne Watts - Primary Instructor,Matthew Hill - Course Supervisor,-,8.0,-,-,9.0,-,-,6.0,-,-,0.0,-,-,1.0,Spring,2024,1
ANTH:2261:0A36,Human Impacts on the Environment,Lucas Howser - Primary Instructor,Matthew Hill - Course Supervisor,-,12.0,-,-,7.0,-,-,3.0,-,-,1.0,-,-,2.0,Spring,2024,1
ANTH:2261:0A37,Human Impacts on the Environment,Corinne Watts - Primary Instructor,Matthew Hill - Course Supervisor,-,13.0,-,-,6.0,-,-,3.0,-,-,2.0,-,-,1.0,Spring,2024,1
ANTH:2320:0001,Origins of Human Infectious Disease,Andrew Kitchen - Primary Instructor,,-,18.0,-,-,12.0,-,-,9.0,-,-,1.0,-,-,1.0,Spring,2024,1
ANTH:3001:0EXW,Introduction to Museum Studies,Nic Hartmann - Primary Instructor,,-,18.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ANTH:3277:0001,Roman Archaeology,Glenn Storey - Primary Instructor,,-,12.0,-,-,1.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ANTH:4315:0001,Human Evolutionary Anatomy,Robert Franciscus - Primary Instructor,,-,2.0,-,-,8.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ANTH:5201:0001,Seminar Archaeological Theory and Method,Katina Lillios - Primary Instructor,,-,11.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARAB:1002:0002,Elementary Modern Standard Arabic II,Yasmine Ramadan - Primary Instructor,,-,10.0,-,-,6.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARAB:2002:0001,Intermediate Modern Standard Arabic II,Asma Ben Romdhane - Primary Instructor,,-,7.0,-,-,5.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
ARAB:3050:0001,Arab Culture Through Dialects,Asma Ben Romdhane - Primary Instructor,,-,11.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTH:1010:0A01,Art and Visual Culture,Myat Aung - Primary Instructor,Anna Isbell - Course Supervisor,-,2.0,-,-,6.0,-,-,7.0,-,-,7.0,-,-,0.0,Spring,2024,1
ARTH:1010:0A02,Art and Visual Culture,Myat Aung - Primary Instructor,Anna Isbell - Course Supervisor,-,6.0,-,-,5.0,-,-,6.0,-,-,3.0,-,-,1.0,Spring,2024,1
ARTH:1010:0A03,Art and Visual Culture,Hannah Lang - Primary Instructor,Anna Isbell - Course Supervisor,-,7.0,-,-,6.0,-,-,7.0,-,-,1.0,-,-,1.0,Spring,2024,1
ARTH:1010:0A04,Art and Visual Culture,Hannah Lang - Primary Instructor,Anna Isbell - Course Supervisor,-,3.0,-,-,9.0,-,-,7.0,-,-,1.0,-,-,1.0,Spring,2024,1
ARTH:1040:0A01,Arts of Africa,Rachael Maxon - Primary Instructor,Anna Isbell - Course Supervisor,-,4.0,-,-,11.0,-,-,4.0,-,-,3.0,-,-,0.0,Spring,2024,1
ARTH:1040:0A02,Arts of Africa,Rachael Maxon - Primary Instructor,Anna Isbell - Course Supervisor,-,4.0,-,-,5.0,-,-,5.0,-,-,2.0,-,-,3.0,Spring,2024,1
ARTH:1040:0A03,Arts of Africa,Tina Zhang - Primary Instructor,Anna Isbell - Course Supervisor,-,5.0,-,-,5.0,-,-,4.0,-,-,1.0,-,-,5.0,Spring,2024,1
ARTH:1040:0A04,Arts of Africa,Rachael Maxon - Primary Instructor,Anna Isbell - Course Supervisor,-,2.0,-,-,8.0,-,-,7.0,-,-,3.0,-,-,0.0,Spring,2024,1
ARTH:1040:0A05,Arts of Africa,Rachael Maxon - Primary Instructor,Anna Isbell - Course Supervisor,-,3.0,-,-,7.0,-,-,7.0,-,-,1.0,-,-,2.0,Spring,2024,1
ARTH:1040:0A06,Arts of Africa,Tina Zhang - Primary Instructor,Anna Isbell - Course Supervisor,-,7.0,-,-,5.0,-,-,2.0,-,-,1.0,-,-,2.0,Spring,2024,1
ARTH:1040:0A07,Arts of Africa,Tina Zhang - Primary Instructor,Anna Isbell - Course Supervisor,-,2.0,-,-,6.0,-,-,6.0,-,-,3.0,-,-,1.0,Spring,2024,1
ARTH:1040:0A08,Arts of Africa,Tina Zhang - Primary Instructor,Anna Isbell - Course Supervisor,-,4.0,-,-,7.0,-,-,7.0,-,-,1.0,-,-,1.0,Spring,2024,1
ARTH:1060:0EXP,From Mona Lisa to Modernism,Dorothy Johnson - Primary Instructor,,-,36.0,-,-,13.0,-,-,2.0,-,-,3.0,-,-,2.0,Spring,2024,1
ARTH:1060:0EXQ,From Mona Lisa to Modernism,Dorothy Johnson - Primary Instructor,,-,38.0,-,-,9.0,-,-,4.0,-,-,1.0,-,-,3.0,Spring,2024,1
ARTH:1060:0EXR,From Mona Lisa to Modernism,Dorothy Johnson - Primary Instructor,,-,35.0,-,-,14.0,-,-,4.0,-,-,1.0,-,-,1.0,Spring,2024,1
ARTH:1060:0EXS,From Mona Lisa to Modernism,Dorothy Johnson - Primary Instructor,,-,35.0,-,-,11.0,-,-,5.0,-,-,1.0,-,-,3.0,Spring,2024,1
ARTH:1060:0EXT,From Mona Lisa to Modernism,Dorothy Johnson - Primary Instructor,,-,31.0,-,-,11.0,-,-,4.0,-,-,3.0,-,-,4.0,Spring,2024,1
ARTH:1070:0A01,Asian Art and Culture,Alan Carrillo - Primary Instructor,Amy Huang - Course Supervisor,-,7.0,-,-,5.0,-,-,7.0,-,-,1.0,-,-,2.0,Spring,2024,1
ARTH:1070:0A02,Asian Art and Culture,Alan Carrillo - Primary Instructor,Amy Huang - Course Supervisor,-,4.0,-,-,4.0,-,-,8.0,-,-,5.0,-,-,1.0,Spring,2024,1
ARTH:1070:0A03,Asian Art and Culture,Rachel Epstein - Primary Instructor,Amy Huang - Course Supervisor,-,8.0,-,-,10.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTH:1070:0A04,Asian Art and Culture,Rachel Epstein - Primary Instructor,Amy Huang - Course Supervisor,-,9.0,-,-,4.0,-,-,2.0,-,-,7.0,-,-,0.0,Spring,2024,1
ARTH:1070:0A05,Asian Art and Culture,Monica Vree - Primary Instructor,Amy Huang - Course Supervisor,-,5.0,-,-,5.0,-,-,7.0,-,-,4.0,-,-,1.0,Spring,2024,1
ARTH:1070:0A06,Asian Art and Culture,Monica Vree - Primary Instructor,Amy Huang - Course Supervisor,-,4.0,-,-,7.0,-,-,4.0,-,-,4.0,-,-,1.0,Spring,2024,1
ARTH:1095:0001,Native American Art,Joni Kinsey - Primary Instructor,,-,23.0,-,-,10.0,-,-,4.0,-,-,1.0,-,-,2.0,Spring,2024,1
ARTH:2250:0001,Introduction to the Art of Japan,Amy Huang - Primary Instructor,,-,9.0,-,-,6.0,-,-,5.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTH:2340:0001,The Power of Art in Greece and Rome,Bjorn Anderson - Primary Instructor,,-,2.0,-,-,10.0,-,-,7.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTH:2740:0001,Art of the Northern Renaissance,Robert Bork - Primary Instructor,,-,12.0,-,-,7.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
ARTH:3325:0001,"Kings, Gods, Heroes: Mesopotamia & Iran",Bjorn Anderson - Primary Instructor,,-,16.0,-,-,5.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTH:3420:0001,Gothic Architecture,Robert Bork - Primary Instructor,,-,5.0,-,-,8.0,-,-,3.0,-,-,2.0,-,-,1.0,Spring,2024,1
ARTH:3870:0001,History of Photography,Anna Isbell - Primary Instructor,,-,5.0,-,-,9.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
ARTH:3980:0001,American Print Culture,Joni Kinsey - Primary Instructor,,-,11.0,-,-,8.0,-,-,2.0,-,-,0.0,-,-,3.0,Spring,2024,1
ARTH:6020:0001,Art History Colloquium,Dorothy Johnson - Primary Instructor,,-,14.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1010:0001,Elements of Art,Katrice Kelly - Primary Instructor,Heidi McKay Casto - Course Supervisor,-,10.0,-,-,0.0,-,-,1.0,-,-,2.0,-,-,1.0,Spring,2024,1
ARTS:1010:0002,Elements of Art,Elise Dahan - Primary Instructor,Heidi McKay Casto - Course Supervisor,-,7.0,-,-,3.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTS:1010:0003,Elements of Art,Josh Van Stippen - Primary Instructor,,-,13.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1010:0004,Elements of Art,Josh Van Stippen - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTS:1010:0005,Elements of Art,Josh Van Stippen - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTS:1010:0006,Elements of Art,Naah Gordon - Primary Instructor,Heidi McKay Casto - Course Supervisor,-,9.0,-,-,2.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1010:0007,Elements of Art,Ronald Rozencohn - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1010:0008,Elements of Art,Ronald Rozencohn - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTS:1020:0001,Elements of 3D Design,Tagwa Mohamedani - Primary Instructor,Vakhtangi Darjania - Course Supervisor,-,10.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1030:0001,Elements of Jewelry and Metal Arts,Agnes Harry Mills - Primary Instructor,Steve McGuire - Course Supervisor,-,10.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,2.0,Spring,2024,1
ARTS:1030:0002,Elements of Jewelry and Metal Arts,Molly Sandweiss - Primary Instructor,Steve McGuire - Course Supervisor,-,10.0,-,-,2.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1030:0003,Elements of Jewelry and Metal Arts,Lonna Huisingh - Primary Instructor,,-,12.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1030:0004,Elements of Jewelry and Metal Arts,Antonia Baafi - Primary Instructor,Steve McGuire - Course Supervisor,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1050:0001,Elements of Printmaking,Anita Jung - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1050:0002,Elements of Printmaking,Lauren Krukowski - Primary Instructor,Terry Conrad - Course Supervisor,-,11.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1060:0001,Elements of Digital Photography,Charlie Pott - Primary Instructor,Thalassa Raasch - Course Supervisor,-,11.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,1.0,Spring,2024,1
ARTS:1060:0002,Elements of Digital Photography,Charlie Pott - Primary Instructor,Thalassa Raasch - Course Supervisor,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1060:0003,Elements of Digital Photography,Kyle Agnew - Primary Instructor,Thalassa Raasch - Course Supervisor,-,15.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1060:0004,Elements of Digital Photography,Jiayi Liang - Primary Instructor,Thalassa Raasch - Course Supervisor,-,12.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1070:0001,Elements of Graphic Design,Abe Irshaidat - Primary Instructor,Jeremy Swanston - Course Supervisor,-,1.0,-,-,10.0,-,-,1.0,-,-,0.0,-,-,3.0,Spring,2024,1
ARTS:1070:0002,Elements of Graphic Design,Lexie Doerr - Primary Instructor,Jeremy Swanston - Course Supervisor,-,13.0,-,-,2.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1070:0003,Elements of Graphic Design,Braden Dexter - Primary Instructor,Jeremy Swanston - Course Supervisor,-,9.0,-,-,3.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1070:0004,Elements of Graphic Design,Lexie Doerr - Primary Instructor,Jeremy Swanston - Course Supervisor,-,10.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1510:0003,Basic Drawing,Heidi McKay Casto - Primary Instructor,,-,7.0,-,-,3.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1510:0004,Basic Drawing,Heidi McKay Casto - Primary Instructor,,-,11.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1510:0005,Basic Drawing,Cara Krippner - Primary Instructor,Heidi McKay Casto - Course Supervisor,-,7.0,-,-,1.0,-,-,1.0,-,-,2.0,-,-,1.0,Spring,2024,1
ARTS:1510:0008,Basic Drawing,Jordan Ismaiel - Primary Instructor,Heidi McKay Casto - Course Supervisor,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1520:0003,Design Fundamentals,Tagwa Mohamedani - Primary Instructor,Vakhtangi Darjania - Course Supervisor,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1520:0004,Design Fundamentals,Suzanne Bradley - Primary Instructor,,-,12.0,-,-,1.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
ARTS:1520:0006,Design Fundamentals,Suzanne Bradley - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:1520:0007,Design Fundamentals,Siyun Xue - Primary Instructor,Vakhtangi Darjania - Course Supervisor,-,6.0,-,-,3.0,-,-,2.0,-,-,2.0,-,-,0.0,Spring,2024,1
ARTS:2100:0001,Printmaking and Politics of Protest,Annie Klein - Primary Instructor,Heather Parrish - Course Supervisor,-,10.0,-,-,2.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ARTS:2100:0002,Printmaking and Politics of Protest,Heather Parrish - Primary Instructor,,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ASIA:2001:0001,Global Science Fiction,Jan Steyn - Primary Instructor,,-,9.0,-,-,5.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
ASIA:2127:0001,Books of the Silk Roads,Paul Dilley - Primary Instructor,,-,11.0,-,-,1.0,-,-,0.0,-,-,2.0,-,-,0.0,Spring,2024,1
ASIA:2222:0001,Women in Premodern East Asian Literature,Newell Ann Van Auken - Primary Instructor,,-,7.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:1001:0001,American Sign Language I,Timothy Sheets - Primary Instructor,,-,7.0,-,-,9.0,-,-,3.0,-,-,0.0,-,-,1.0,Spring,2024,1
ASL:1001:0002,American Sign Language I,Timothy Sheets - Primary Instructor,,-,10.0,-,-,9.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:1001:0003,American Sign Language I,James McGilvery - Primary Instructor,,-,11.0,-,-,4.0,-,-,2.0,-,-,1.0,-,-,2.0,Spring,2024,1
ASL:1001:0004,American Sign Language I,Timothy Sheets - Primary Instructor,,-,10.0,-,-,4.0,-,-,4.0,-,-,0.0,-,-,1.0,Spring,2024,1
ASL:1001:0005,American Sign Language I,Timothy Sheets - Primary Instructor,,-,11.0,-,-,5.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
ASL:1001:0006,American Sign Language I,James McGilvery - Primary Instructor,,-,11.0,-,-,4.0,-,-,2.0,-,-,1.0,-,-,1.0,Spring,2024,1
ASL:1002:0001,American Sign Language II,Sandra Anderson - Primary Instructor,,-,9.0,-,-,5.0,-,-,3.0,-,-,0.0,-,-,1.0,Spring,2024,1
ASL:1002:0002,American Sign Language II,James McGilvery - Primary Instructor,,-,8.0,-,-,4.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:1002:0003,American Sign Language II,Sandra Anderson - Primary Instructor,,-,2.0,-,-,7.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:1002:0004,American Sign Language II,James McGilvery - Primary Instructor,,-,7.0,-,-,5.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
ASL:2001:0004,American Sign Language III,Becca Clark - Primary Instructor,,-,8.0,-,-,5.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:2001:0020,American Sign Language III,Amy Williams - Primary Instructor,,-,11.0,-,-,5.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:2002:0001,American Sign Language IV,Robert Vizzini - Primary Instructor,,-,10.0,-,-,2.0,-,-,4.0,-,-,1.0,-,-,0.0,Spring,2024,1
ASL:2002:0003,American Sign Language IV,Robert Vizzini - Primary Instructor,,-,10.0,-,-,7.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:3001:0001,American Sign Language V,Sandra Anderson - Primary Instructor,,-,9.0,-,-,4.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:3400:0001,Issues in ASL and Deaf Studies,Robert Vizzini - Primary Instructor,,-,11.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:3700:0001,Deaf Gain: Reframing Deafness,Becca Clark - Primary Instructor,,-,14.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASL:3700:0002,Deaf Gain: Reframing Deafness,Becca Clark - Primary Instructor,,-,8.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASP:1800:0100,Aging Matters: Intro to Gerontology,Yi Wang - Primary Instructor,,-,12.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASP:1800:0EXV,Aging Matters: Intro to Gerontology,Yi Wang - Primary Instructor,,-,21.0,-,-,4.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
ASP:2265:0EXW,Hard Cases in Healthcare/End of Life,Diana Cates - Primary Instructor,,-,19.0,-,-,15.0,-,-,0.0,-,-,2.0,-,-,2.0,Spring,2024,1
ASP:3135:0EXW,Global Aging,May Guo - Primary Instructor,,-,9.0,-,-,0.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASP:3150:0EXW,Psychology of Aging,Nadia Sabbagh Steinberg - Primary Instructor,,-,28.0,-,-,3.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ASP:3170:0EXW,Health and Aging,Kimberly Bergen-Jackson - Primary Instructor,,-,33.0,-,-,4.0,-,-,0.0,-,-,1.0,-,-,1.0,Spring,2024,1
ASP:3740:0EXV,End of Life Care for Adults & Families,Young Cho - Primary Instructor,,-,5.0,-,-,2.0,-,-,0.0,-,-,3.0,-,-,0.0,Spring,2024,1
ASTR:1070:000A,"Stars, Galaxies, and the Universe",Casey DeRoo - Primary Instructor,,-,37.0,-,-,52.0,-,-,28.0,-,-,16.0,-,-,2.0,Spring,2024,1
ASTR:1070:000B,"Stars, Galaxies, and the Universe",Casey DeRoo - Primary Instructor,,-,26.0,-,-,69.0,-,-,43.0,-,-,26.0,-,-,2.0,Spring,2024,1
ASTR:1080:000A,Exploration of the Solar System,Kenneth Gayley - Primary Instructor,,-,33.0,-,-,50.0,-,-,14.0,-,-,3.0,-,-,2.0,Spring,2024,1
ASTR:1772:0027,Fundamental Astronomy II,Hai Fu - Primary Instructor,,-,11.0,-,-,0.0,-,-,2.0,-,-,1.0,-,-,1.0,Spring,2024,1
AT:1200:0001,CPR/First Aid for Health Care Profession,Jennifer Rogers - Primary Instructor,,-,13.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
AT:6250:0001,Applied Research in Athletic Training,Kara Gange - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
AT:6450:0001,Advanced Topics in Athletic Training,Kara Gange - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
AT:6525:0001,Clinical Experience IV,Jennifer Rogers - Primary Instructor,,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:1500:0EXW,Business Computing Essentials,Yvonne Galusha - Primary Instructor,,-,662.0,-,-,198.0,-,-,71.0,-,-,34.0,-,-,30.0,Spring,2024,1
BAIS:2800:0A01,Foundations of Business Analytics,Nick Pittman - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,11.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0A02,Foundations of Business Analytics,Nick Pittman - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,24.0,-,-,28.0,-,-,8.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:2800:0A03,Foundations of Business Analytics,Ben Daumueller - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,41.0,-,-,18.0,-,-,5.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0A04,Foundations of Business Analytics,Saachin Subramanian - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,14.0,-,-,16.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0A05,Foundations of Business Analytics,Kaylee Trinh - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,13.0,-,-,14.0,-,-,5.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0A06,Foundations of Business Analytics,Subasree Balamurali - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,18.0,-,-,11.0,-,-,1.0,-,-,0.0,-,-,2.0,Spring,2024,1
BAIS:2800:0A07,Foundations of Business Analytics,Subasree Balamurali - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,13.0,-,-,14.0,-,-,5.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0B21,Foundations of Business Analytics,Derrick Atuahene - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,23.0,-,-,5.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0B22,Foundations of Business Analytics,Subasree Balamurali - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,17.0,-,-,10.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0B23,Foundations of Business Analytics,Saachin Subramanian - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,32.0,-,-,26.0,-,-,5.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0B24,Foundations of Business Analytics,Derrick Atuahene - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,42.0,-,-,19.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:2800:0B25,Foundations of Business Analytics,Kaylee Trinh - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,22.0,-,-,25.0,-,-,11.0,-,-,3.0,-,-,1.0,Spring,2024,1
BAIS:2800:0B26,Foundations of Business Analytics,Ben Daumueller - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,20.0,-,-,9.0,-,-,1.0,-,-,0.0,-,-,1.0,Spring,2024,1
BAIS:2800:0B28,Foundations of Business Analytics,Sam Najafi - Primary Instructor,Buddhika Nettasinghe - Course Supervisor,-,10.0,-,-,14.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A01,Operations Management,Corinne Doty - Primary Instructor,Michael Redmond - Course Supervisor,-,7.0,-,-,17.0,-,-,7.0,-,-,0.0,-,-,1.0,Spring,2024,1
BAIS:3000:0A02,Operations Management,Moreblessing Muskwe - Primary Instructor,Michael Redmond - Course Supervisor,-,6.0,-,-,10.0,-,-,12.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A03,Operations Management,Moreblessing Muskwe - Primary Instructor,Michael Redmond - Course Supervisor,-,10.0,-,-,12.0,-,-,8.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A04,Operations Management,Corinne Doty - Primary Instructor,Michael Redmond - Course Supervisor,-,6.0,-,-,12.0,-,-,13.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A05,Operations Management,Moreblessing Muskwe - Primary Instructor,Michael Redmond - Course Supervisor,-,7.0,-,-,13.0,-,-,11.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A06,Operations Management,Riley Atzen - Primary Instructor,Michael Redmond - Course Supervisor,-,7.0,-,-,15.0,-,-,9.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A07,Operations Management,Riley Atzen - Primary Instructor,Michael Redmond - Course Supervisor,-,3.0,-,-,15.0,-,-,13.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:3000:0A08,Operations Management,Van Tran - Primary Instructor,Michael Redmond - Course Supervisor,-,9.0,-,-,12.0,-,-,9.0,-,-,1.0,-,-,1.0,Spring,2024,1
BAIS:3000:0A09,Operations Management,Xinyi Huang - Primary Instructor,Michael Redmond - Course Supervisor,-,9.0,-,-,10.0,-,-,11.0,-,-,1.0,-,-,2.0,Spring,2024,1
BAIS:3000:0B21,Operations Management,Tommy Smith - Primary Instructor,Michael Redmond - Course Supervisor,-,6.0,-,-,18.0,-,-,8.0,-,-,0.0,-,-,0.0,Spring,2024,1
BAIS:3000:0B22,Operations Management,Van Tran - Primary Instructor,Michael Redmond - Course Supervisor,-,11.0,-,-,10.0,-,-,10.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:3000:0B23,Operations Management,Corinne Doty - Primary Instructor,Michael Redmond - Course Supervisor,-,1.0,-,-,19.0,-,-,11.0,-,-,1.0,-,-,0.0,Spring,2024,1
BAIS:3000:0B24,Operations Management,Tommy Smith - Primary Instructor,Michael Redmond - Course Supervisor,-,9.0,-,-,13.0,-,-,9.0,-,-,1.0,-,-,0.0,Spring,2024,1
